timestamp,airspeed_filtered,mc_weights[0],mc_weights[1],mc_weights[2],mc_weights[3],vtol_in_rw_mode,vtol_in_trans_mode,in_transition_to_fw,vtol_transition_failsafe,fw_permanent_stab
2544619737,22.383615,0.0,0.0,0.0,0.0,0,0,0,0,0
2544823606,22.443459,0.0,0.0,0.0,0.0,0,0,0,0,0
2545022651,22.461205,0.0,0.0,0.0,0.0,0,0,0,0,0
2545221649,22.543222,0.0,0.0,0.0,0.0,0,0,0,0,0
2545420626,22.643942,0.0,0.0,0.0,0.0,0,0,0,0,0
2545823448,22.663794,0.0,0.0,0.0,0.0,0,0,0,0,0
2546022465,22.635765,0.0,0.0,0.0,0.0,0,0,0,0,0
2546221481,22.61389,0.0,0.0,0.0,0.0,0,0,0,0,0
2546419969,22.50301,0.0,0.0,0.0,0.0,0,0,0,0,0
2546618849,22.450733,0.0,0.0,0.0,0.0,0,0,0,0,0
2546823360,22.395435,0.0,0.0,0.0,0.0,0,0,0,0,0
2547021713,22.335314,0.0,0.0,0.0,0.0,0,0,0,0,0
2547220636,22.345139,0.0,0.0,0.0,0.0,0,0,0,0,0
2547419585,22.241705,0.0,0.0,0.0,0.0,0,0,0,0,0
2547623581,22.128485,0.0,0.0,0.0,0.0,0,0,0,0,0
2547822359,22.013412,0.0,0.0,0.0,0.0,0,0,0,0,0
2548021353,21.89386,0.0,0.0,0.0,0.0,0,0,0,0,0
2548225262,21.992966,0.0,0.0,0.0,0.0,0,0,0,0,0
2548419173,21.994915,0.0,0.0,0.0,0.0,0,0,0,0,0
2548623142,22.11791,0.0,0.0,0.0,0.0,0,0,0,0,0
2548822007,22.26255,0.0,0.0,0.0,0.0,0,0,0,0,0
2549020933,22.410973,0.0,0.0,0.0,0.0,0,0,0,0,0
2549219841,22.46368,0.0,0.0,0.0,0.0,0,0,0,0,0
2549418807,22.67623,0.0,0.0,0.0,0.0,0,0,0,0,0
2549622684,22.703188,0.0,0.0,0.0,0.0,0,0,0,0,0
2549821697,22.734604,0.0,0.0,0.0,0.0,0,0,0,0,0
2550020561,22.759167,0.0,0.0,0.0,0.0,0,0,0,0,0
2550219555,22.73356,0.0,0.0,0.0,0.0,0,0,0,0,0
2550423423,22.73631,0.0,0.0,0.0,0.0,0,0,0,0,0
2550622331,22.783463,0.0,0.0,0.0,0.0,0,0,0,0,0
2550821281,22.78296,0.0,0.0,0.0,0.0,0,0,0,0,0
2551025194,22.774296,0.0,0.0,0.0,0.0,0,0,0,0,0
2551224082,22.757946,0.0,0.0,0.0,0.0,0,0,0,0,0
2551423011,22.725374,0.0,0.0,0.0,0.0,0,0,0,0,0
2551621937,22.648268,0.0,0.0,0.0,0.0,0,0,0,0,0
2551820899,22.580282,0.0,0.0,0.0,0.0,0,0,0,0,0
2552019844,22.486692,0.0,0.0,0.0,0.0,0,0,0,0,0
2552218737,22.377512,0.0,0.0,0.0,0.0,0,0,0,0,0
2552422599,22.355639,0.0,0.0,0.0,0.0,0,0,0,0,0
2552621603,22.1855,0.0,0.0,0.0,0.0,0,0,0,0,0
2552820470,22.109407,0.0,0.0,0.0,0.0,0,0,0,0,0
2553019432,22.093714,0.0,0.0,0.0,0.0,0,0,0,0,0
2553223320,22.082666,0.0,0.0,0.0,0.0,0,0,0,0,0
2553422289,22.105494,0.0,0.0,0.0,0.0,0,0,0,0,0
2553621260,22.183367,0.0,0.0,0.0,0.0,0,0,0,0,0
2553825113,22.21883,0.0,0.0,0.0,0.0,0,0,0,0,0
2554024096,22.191843,0.0,0.0,0.0,0.0,0,0,0,0,0
2554222976,22.231546,0.0,0.0,0.0,0.0,0,0,0,0,0
2554421906,22.254627,0.0,0.0,0.0,0.0,0,0,0,0,0
2554620846,22.265446,0.0,0.0,0.0,0.0,0,0,0,0,0
2554819745,22.240694,0.0,0.0,0.0,0.0,0,0,0,0,0
2555018718,22.191822,0.0,0.0,0.0,0.0,0,0,0,0,0
2555222575,22.311432,0.0,0.0,0.0,0.0,0,0,0,0,0
2555421516,22.268866,0.0,0.0,0.0,0.0,0,0,0,0,0
2555620569,22.210035,0.0,0.0,0.0,0.0,0,0,0,0,0
2555819483,22.182577,0.0,0.0,0.0,0.0,0,0,0,0,0
2556023391,22.143988,0.0,0.0,0.0,0.0,0,0,0,0,0
2556222424,22.083395,0.0,0.0,0.0,0.0,0,0,0,0,0
2556421360,22.091501,0.0,0.0,0.0,0.0,0,0,0,0,0
2556625214,22.188765,0.0,0.0,0.0,0.0,0,0,0,0,0
2556824290,22.2345,0.0,0.0,0.0,0.0,0,0,0,0,0
2557023245,22.15775,0.0,0.0,0.0,0.0,0,0,0,0,0
2557222269,22.15811,0.0,0.0,0.0,0.0,0,0,0,0,0
2557421293,22.12292,0.0,0.0,0.0,0.0,0,0,0,0,0
2557619671,22.102179,0.0,0.0,0.0,0.0,0,0,0,0,0
2557818636,22.164446,0.0,0.0,0.0,0.0,0,0,0,0,0
2558022485,22.104065,0.0,0.0,0.0,0.0,0,0,0,0,0
2558221459,22.170162,0.0,0.0,0.0,0.0,0,0,0,0,0
2558420428,22.112165,0.0,0.0,0.0,0.0,0,0,0,0,0
2558624232,22.188635,0.0,0.0,0.0,0.0,0,0,0,0,0
2558823257,22.14466,0.0,0.0,0.0,0.0,0,0,0,0,0
2559022200,22.223644,0.0,0.0,0.0,0.0,0,0,0,0,0
2559424957,22.751005,0.0,0.0,0.0,0.0,0,0,0,0,0
2559623832,22.839745,0.0,0.0,0.0,0.0,0,0,0,0,0
2559822871,22.930746,0.0,0.0,0.0,0.0,0,0,0,0,0
2560021772,23.023724,0.0,0.0,0.0,0.0,0,0,0,0,0
2560220622,23.104248,0.0,0.0,0.0,0.0,0,0,0,0,0
2560419614,23.117926,0.0,0.0,0.0,0.0,0,0,0,0,0
2560618609,23.199053,0.0,0.0,0.0,0.0,0,0,0,0,0
2560822431,23.23917,0.0,0.0,0.0,0.0,0,0,0,0,0
2561021329,23.231375,0.0,0.0,0.0,0.0,0,0,0,0,0
2561220263,23.174528,0.0,0.0,0.0,0.0,0,0,0,0,0
2561424197,23.080973,0.0,0.0,0.0,0.0,0,0,0,0,0
2561623110,22.877882,0.0,0.0,0.0,0.0,0,0,0,0,0
2561822074,22.622349,0.0,0.0,0.0,0.0,0,0,0,0,0
2562020996,22.469868,0.0,0.0,0.0,0.0,0,0,0,0,0
2562224882,22.379892,0.0,0.0,0.0,0.0,0,0,0,0,0
2562423854,22.356684,0.0,0.0,0.0,0.0,0,0,0,0,0
2562622756,22.306492,0.0,0.0,0.0,0.0,0,0,0,0,0
2562821749,22.2741,0.0,0.0,0.0,0.0,0,0,0,0,0
2563020629,22.163177,0.0,0.0,0.0,0.0,0,0,0,0,0
2563219543,22.201464,0.0,0.0,0.0,0.0,0,0,0,0,0
2563418458,22.298386,0.0,0.0,0.0,0.0,0,0,0,0,0
2563622364,22.385103,0.0,0.0,0.0,0.0,0,0,0,0,0
2563821310,22.4651,0.0,0.0,0.0,0.0,0,0,0,0,0
2564020340,22.595802,0.0,0.0,0.0,0.0,0,0,0,0,0
2564224182,22.738258,0.0,0.0,0.0,0.0,0,0,0,0,0
2564423031,22.856697,0.0,0.0,0.0,0.0,0,0,0,0,0
2564621994,22.968826,0.0,0.0,0.0,0.0,0,0,0,0,0
2564820985,22.972643,0.0,0.0,0.0,0.0,0,0,0,0,0
2565019824,22.94665,0.0,0.0,0.0,0.0,0,0,0,0,0
2565223729,22.918278,0.0,0.0,0.0,0.0,0,0,0,0,0
2565422709,22.834093,0.0,0.0,0.0,0.0,0,0,0,0,0
2565621660,22.706837,0.0,0.0,0.0,0.0,0,0,0,0,0
2565820551,22.604412,0.0,0.0,0.0,0.0,0,0,0,0,0
2566019456,22.405272,0.0,0.0,0.0,0.0,0,0,0,0,0
2566218441,22.313822,0.0,0.0,0.0,0.0,0,0,0,0,0
2566422328,22.259966,0.0,0.0,0.0,0.0,0,0,0,0,0
2566621284,22.19702,0.0,0.0,0.0,0.0,0,0,0,0,0
2566820342,22.165699,0.0,0.0,0.0,0.0,0,0,0,0,0
2567024106,22.178446,0.0,0.0,0.0,0.0,0,0,0,0,0
2567223201,22.27461,0.0,0.0,0.0,0.0,0,0,0,0,0
2567422130,22.352695,0.0,0.0,0.0,0.0,0,0,0,0,0
2567621131,22.397161,0.0,0.0,0.0,0.0,0,0,0,0,0
2567820104,22.385397,0.0,0.0,0.0,0.0,0,0,0,0,0
2568023955,22.370018,0.0,0.0,0.0,0.0,0,0,0,0,0
2568222987,22.43561,0.0,0.0,0.0,0.0,0,0,0,0,0
2568421996,22.53958,0.0,0.0,0.0,0.0,0,0,0,0,0
2568620462,22.747408,0.0,0.0,0.0,0.0,0,0,0,0,0
2568819456,22.838312,0.0,0.0,0.0,0.0,0,0,0,0,0
2569018376,22.908339,0.0,0.0,0.0,0.0,0,0,0,0,0
2569222225,22.859383,0.0,0.0,0.0,0.0,0,0,0,0,0
2569421111,22.889904,0.0,0.0,0.0,0.0,0,0,0,0,0
2569620138,22.884808,0.0,0.0,0.0,0.0,0,0,0,0,0
2569824020,22.770279,0.0,0.0,0.0,0.0,0,0,0,0,0
2570022987,22.738348,0.0,0.0,0.0,0.0,0,0,0,0,0
2570221866,22.64155,0.0,0.0,0.0,0.0,0,0,0,0,0
2570420796,22.516731,0.0,0.0,0.0,0.0,0,0,0,0,0
2570619717,22.362404,0.0,0.0,0.0,0.0,0,0,0,0,0
2570823593,22.28811,0.0,0.0,0.0,0.0,0,0,0,0,0
2571022575,22.203232,0.0,0.0,0.0,0.0,0,0,0,0,0
2571221512,22.098545,0.0,0.0,0.0,0.0,0,0,0,0,0
2571420405,22.013803,0.0,0.0,0.0,0.0,0,0,0,0,0
2571619361,22.033638,0.0,0.0,0.0,0.0,0,0,0,0,0
2571818276,22.159798,0.0,0.0,0.0,0.0,0,0,0,0,0
2572022212,22.211449,0.0,0.0,0.0,0.0,0,0,0,0,0
2572221146,22.25607,0.0,0.0,0.0,0.0,0,0,0,0,0
2572420030,22.301796,0.0,0.0,0.0,0.0,0,0,0,0,0
2572623946,22.287067,0.0,0.0,0.0,0.0,0,0,0,0,0
2572822888,22.22574,0.0,0.0,0.0,0.0,0,0,0,0,0
2573021824,22.308865,0.0,0.0,0.0,0.0,0,0,0,0,0
2573220765,22.276785,0.0,0.0,0.0,0.0,0,0,0,0,0
2573424615,22.289658,0.0,0.0,0.0,0.0,0,0,0,0,0
2573623545,22.302841,0.0,0.0,0.0,0.0,0,0,0,0,0
2573822540,22.235958,0.0,0.0,0.0,0.0,0,0,0,0,0
2574021441,22.208359,0.0,0.0,0.0,0.0,0,0,0,0,0
2574220355,22.302637,0.0,0.0,0.0,0.0,0,0,0,0,0
2574419274,22.340738,0.0,0.0,0.0,0.0,0,0,0,0,0
2574618298,22.365395,0.0,0.0,0.0,0.0,0,0,0,0,0
2574822064,22.414873,0.0,0.0,0.0,0.0,0,0,0,0,0
2575021045,22.42874,0.0,0.0,0.0,0.0,0,0,0,0,0
2575220010,22.349165,0.0,0.0,0.0,0.0,0,0,0,0,0
2575423856,22.384666,0.0,0.0,0.0,0.0,0,0,0,0,0
2575622852,22.383118,0.0,0.0,0.0,0.0,0,0,0,0,0
2575821732,22.391369,0.0,0.0,0.0,0.0,0,0,0,0,0
2576020688,22.41569,0.0,0.0,0.0,0.0,0,0,0,0,0
2576219603,22.35158,0.0,0.0,0.0,0.0,0,0,0,0,0
2576423481,22.266727,0.0,0.0,0.0,0.0,0,0,0,0,0
2576622392,22.30103,0.0,0.0,0.0,0.0,0,0,0,0,0
2576821372,22.27236,0.0,0.0,0.0,0.0,0,0,0,0,0
2577020297,22.303455,0.0,0.0,0.0,0.0,0,0,0,0,0
2577219259,22.299294,0.0,0.0,0.0,0.0,0,0,0,0,0
2577418299,22.251308,0.0,0.0,0.0,0.0,0,0,0,0,0
2577622056,22.164343,0.0,0.0,0.0,0.0,0,0,0,0,0
2577821204,22.03603,0.0,0.0,0.0,0.0,0,0,0,0,0
2578020109,22.014505,0.0,0.0,0.0,0.0,0,0,0,0,0
2578223906,22.068201,0.0,0.0,0.0,0.0,0,0,0,0,0
2578422891,22.179302,0.0,0.0,0.0,0.0,0,0,0,0,0
2578621941,22.169758,0.0,0.0,0.0,0.0,0,0,0,0,0
2578820940,22.193825,0.0,0.0,0.0,0.0,0,0,0,0,0
2579024773,22.244549,0.0,0.0,0.0,0.0,0,0,0,0,0
2579223769,22.279747,0.0,0.0,0.0,0.0,0,0,0,0,0
2579422771,22.28188,0.0,0.0,0.0,0.0,0,0,0,0,0
2579619040,22.220697,0.0,0.0,0.0,0.0,0,0,0,0,0
2579822901,22.176262,0.0,0.0,0.0,0.0,0,0,0,0,0
2580019169,22.244303,0.0,0.0,0.0,0.0,0,0,0,0,0
2580218093,22.211866,0.0,0.0,0.0,0.0,0,0,0,0,0
2580421954,22.203556,0.0,0.0,0.0,0.0,0,0,0,0,0
2580620978,22.265099,0.0,0.0,0.0,0.0,0,0,0,0,0
2580819914,22.246462,0.0,0.0,0.0,0.0,0,0,0,0,0
2581023747,22.16428,0.0,0.0,0.0,0.0,0,0,0,0,0
2581222744,22.133211,0.0,0.0,0.0,0.0,0,0,0,0,0
2581421636,22.181793,0.0,0.0,0.0,0.0,0,0,0,0,0
2581620564,22.134974,0.0,0.0,0.0,0.0,0,0,0,0,0
2581819586,22.094309,0.0,0.0,0.0,0.0,0,0,0,0,0
2582023381,22.07564,0.0,0.0,0.0,0.0,0,0,0,0,0
2582222272,22.141548,0.0,0.0,0.0,0.0,0,0,0,0,0
2582421200,22.156935,0.0,0.0,0.0,0.0,0,0,0,0,0
2582620223,22.137735,0.0,0.0,0.0,0.0,0,0,0,0,0
2582819120,22.069885,0.0,0.0,0.0,0.0,0,0,0,0,0
2583018060,22.031185,0.0,0.0,0.0,0.0,0,0,0,0,0
2583221950,22.028532,0.0,0.0,0.0,0.0,0,0,0,0,0
2583420808,22.04409,0.0,0.0,0.0,0.0,0,0,0,0,0
2583624794,22.091616,0.0,0.0,0.0,0.0,0,0,0,0,0
2583823766,22.12402,0.0,0.0,0.0,0.0,0,0,0,0,0
2584221573,22.291351,0.0,0.0,0.0,0.0,0,0,0,0,0
2584420507,22.351559,0.0,0.0,0.0,0.0,0,0,0,0,0
2584624417,22.362595,0.0,0.0,0.0,0.0,0,0,0,0,0
2584823278,22.38532,0.0,0.0,0.0,0.0,0,0,0,0,0
2585022280,22.376934,0.0,0.0,0.0,0.0,0,0,0,0,0
2585221217,22.300104,0.0,0.0,0.0,0.0,0,0,0,0,0
2585420128,22.248774,0.0,0.0,0.0,0.0,0,0,0,0,0
2585619031,22.18793,0.0,0.0,0.0,0.0,0,0,0,0,0
2585817996,22.169453,0.0,0.0,0.0,0.0,0,0,0,0,0
2586021847,22.173378,0.0,0.0,0.0,0.0,0,0,0,0,0
2586220767,22.17987,0.0,0.0,0.0,0.0,0,0,0,0,0
2586424712,22.200678,0.0,0.0,0.0,0.0,0,0,0,0,0
2586623699,22.187424,0.0,0.0,0.0,0.0,0,0,0,0,0
2586822554,22.211353,0.0,0.0,0.0,0.0,0,0,0,0,0
2587021477,22.303137,0.0,0.0,0.0,0.0,0,0,0,0,0
2587220463,22.350447,0.0,0.0,0.0,0.0,0,0,0,0,0
2587424269,22.318197,0.0,0.0,0.0,0.0,0,0,0,0,0
2587623213,22.35361,0.0,0.0,0.0,0.0,0,0,0,0,0
2587822234,22.314098,0.0,0.0,0.0,0.0,0,0,0,0,0
2588021088,22.291979,0.0,0.0,0.0,0.0,0,0,0,0,0
2588219997,22.261477,0.0,0.0,0.0,0.0,0,0,0,0,0
2588419043,22.242817,0.0,0.0,0.0,0.0,0,0,0,0,0
2588618148,22.1681,0.0,0.0,0.0,0.0,0,0,0,0,0
2588821827,22.102041,0.0,0.0,0.0,0.0,0,0,0,0,0
2589224668,22.113321,0.0,0.0,0.0,0.0,0,0,0,0,0
2589423678,22.11927,0.0,0.0,0.0,0.0,0,0,0,0,0
2589622693,22.189844,0.0,0.0,0.0,0.0,0,0,0,0,0
2589821746,22.264078,0.0,0.0,0.0,0.0,0,0,0,0,0
2590020741,22.317045,0.0,0.0,0.0,0.0,0,0,0,0,0
2590219782,22.400738,0.0,0.0,0.0,0.0,0,0,0,0,0
2590423571,22.5132,0.0,0.0,0.0,0.0,0,0,0,0,0
2590622560,22.474405,0.0,0.0,0.0,0.0,0,0,0,0,0
2590821057,22.471548,0.0,0.0,0.0,0.0,0,0,0,0,0
2591020511,22.447803,0.0,0.0,0.0,0.0,0,0,0,0,0
2591218908,22.45193,0.0,0.0,0.0,0.0,0,0,0,0,0
2591417884,22.4554,0.0,0.0,0.0,0.0,0,0,0,0,0
2591621780,22.486658,0.0,0.0,0.0,0.0,0,0,0,0,0
2591820748,22.496988,0.0,0.0,0.0,0.0,0,0,0,0,0
2592024557,22.543743,0.0,0.0,0.0,0.0,0,0,0,0,0
2592223570,22.536974,0.0,0.0,0.0,0.0,0,0,0,0,0
2592422467,22.58123,0.0,0.0,0.0,0.0,0,0,0,0,0
2592621388,22.495312,0.0,0.0,0.0,0.0,0,0,0,0,0
2592820362,22.47456,0.0,0.0,0.0,0.0,0,0,0,0,0
2593024219,22.44526,0.0,0.0,0.0,0.0,0,0,0,0,0
2593223109,22.340769,0.0,0.0,0.0,0.0,0,0,0,0,0
2593422062,22.290812,0.0,0.0,0.0,0.0,0,0,0,0,0
2593621040,22.271732,0.0,0.0,0.0,0.0,0,0,0,0,0
2593819938,22.157251,0.0,0.0,0.0,0.0,0,0,0,0,0
2594018836,22.043827,0.0,0.0,0.0,0.0,0,0,0,0,0
2594222734,22.07763,0.0,0.0,0.0,0.0,0,0,0,0,0
2594421716,22.117477,0.0,0.0,0.0,0.0,0,0,0,0,0
2594620658,22.075157,0.0,0.0,0.0,0.0,0,0,0,0,0
2594824568,22.070976,0.0,0.0,0.0,0.0,0,0,0,0,0
2595023467,22.069866,0.0,0.0,0.0,0.0,0,0,0,0,0
2595222349,22.08511,0.0,0.0,0.0,0.0,0,0,0,0,0
2595421391,22.039722,0.0,0.0,0.0,0.0,0,0,0,0,0
2595620279,22.047976,0.0,0.0,0.0,0.0,0,0,0,0,0
2595824132,22.071676,0.0,0.0,0.0,0.0,0,0,0,0,0
2596023127,22.078163,0.0,0.0,0.0,0.0,0,0,0,0,0
2596221984,22.111422,0.0,0.0,0.0,0.0,0,0,0,0,0
2596420965,22.126078,0.0,0.0,0.0,0.0,0,0,0,0,0
2596619829,22.200172,0.0,0.0,0.0,0.0,0,0,0,0,0
2596818773,22.228664,0.0,0.0,0.0,0.0,0,0,0,0,0
2597022715,22.255985,0.0,0.0,0.0,0.0,0,0,0,0,0
2597221652,22.250507,0.0,0.0,0.0,0.0,0,0,0,0,0
2597420611,22.225088,0.0,0.0,0.0,0.0,0,0,0,0,0
2597624505,22.284977,0.0,0.0,0.0,0.0,0,0,0,0,0
2597823360,22.361374,0.0,0.0,0.0,0.0,0,0,0,0,0
2598022406,22.362272,0.0,0.0,0.0,0.0,0,0,0,0,0
2598221262,22.361343,0.0,0.0,0.0,0.0,0,0,0,0,0
2598420145,22.26958,0.0,0.0,0.0,0.0,0,0,0,0,0
2598624126,22.278667,0.0,0.0,0.0,0.0,0,0,0,0,0
2598823051,22.278599,0.0,0.0,0.0,0.0,0,0,0,0,0
2599022022,22.25936,0.0,0.0,0.0,0.0,0,0,0,0,0
2599220865,22.262556,0.0,0.0,0.0,0.0,0,0,0,0,0
2599419820,22.199768,0.0,0.0,0.0,0.0,0,0,0,0,0
2599618898,22.181986,0.0,0.0,0.0,0.0,0,0,0,0,0
2599822687,22.189718,0.0,0.0,0.0,0.0,0,0,0,0,0
2600021669,22.18473,0.0,0.0,0.0,0.0,0,0,0,0,0
2600220671,22.221249,0.0,0.0,0.0,0.0,0,0,0,0,0
2600424478,22.135227,0.0,0.0,0.0,0.0,0,0,0,0,0
2600623524,22.16735,0.0,0.0,0.0,0.0,0,0,0,0,0
2600822461,22.134317,0.0,0.0,0.0,0.0,0,0,0,0,0
2601021486,22.073196,0.0,0.0,0.0,0.0,0,0,0,0,0
2601220515,22.10024,0.0,0.0,0.0,0.0,0,0,0,0,0
2601424461,22.140333,0.0,0.0,0.0,0.0,0,0,0,0,0
2601623383,22.18961,0.0,0.0,0.0,0.0,0,0,0,0,0
2601821868,22.214928,0.0,0.0,0.0,0.0,0,0,0,0,0
2602021382,22.190016,0.0,0.0,0.0,0.0,0,0,0,0,0
2602219715,22.221523,0.0,0.0,0.0,0.0,0,0,0,0,0
2602418654,22.183983,0.0,0.0,0.0,0.0,0,0,0,0,0
2602622623,22.282946,0.0,0.0,0.0,0.0,0,0,0,0,0
2602821570,22.470339,0.0,0.0,0.0,0.0,0,0,0,0,0
2603020499,22.70081,0.0,0.0,0.0,0.0,0,0,0,0,0
2603224468,22.890827,0.0,0.0,0.0,0.0,0,0,0,0,0
2603423276,23.058329,0.0,0.0,0.0,0.0,0,0,0,0,0
2603622220,23.174524,0.0,0.0,0.0,0.0,0,0,0,0,0
2603821122,23.241144,0.0,0.0,0.0,0.0,0,0,0,0,0
2604020163,23.239931,0.0,0.0,0.0,0.0,0,0,0,0,0
2604224024,23.248293,0.0,0.0,0.0,0.0,0,0,0,0,0
2604422927,23.207283,0.0,0.0,0.0,0.0,0,0,0,0,0
2604621855,23.159721,0.0,0.0,0.0,0.0,0,0,0,0,0
2604820746,23.17911,0.0,0.0,0.0,0.0,0,0,0,0,0
2605019695,23.166288,0.0,0.0,0.0,0.0,0,0,0,0,0
2605218697,23.052425,0.0,0.0,0.0,0.0,0,0,0,0,0
2605422508,23.004536,0.0,0.0,0.0,0.0,0,0,0,0,0
2605621430,22.90604,0.0,0.0,0.0,0.0,0,0,0,0,0
2605820346,22.758652,0.0,0.0,0.0,0.0,0,0,0,0,0
2606024288,22.715712,0.0,0.0,0.0,0.0,0,0,0,0,0
2606223239,22.697384,0.0,0.0,0.0,0.0,0,0,0,0,0
2606422166,22.697119,0.0,0.0,0.0,0.0,0,0,0,0,0
2606621111,22.662533,0.0,0.0,0.0,0.0,0,0,0,0,0
2606820071,22.70296,0.0,0.0,0.0,0.0,0,0,0,0,0
2607023882,22.75861,0.0,0.0,0.0,0.0,0,0,0,0,0
2607222859,22.809525,0.0,0.0,0.0,0.0,0,0,0,0,0
2607421879,22.817562,0.0,0.0,0.0,0.0,0,0,0,0,0
2607620737,22.83616,0.0,0.0,0.0,0.0,0,0,0,0,0
2608018664,22.89647,0.0,0.0,0.0,0.0,0,0,0,0,0
2608222496,22.91229,0.0,0.0,0.0,0.0,0,0,0,0,0
2608421380,22.83206,0.0,0.0,0.0,0.0,0,0,0,0,0
2608620337,22.848915,0.0,0.0,0.0,0.0,0,0,0,0,0
2608824235,22.934336,0.0,0.0,0.0,0.0,0,0,0,0,0
2609023247,23.127705,0.0,0.0,0.0,0.0,0,0,0,0,0
2609222094,23.20491,0.0,0.0,0.0,0.0,0,0,0,0,0
2609420995,23.193338,0.0,0.0,0.0,0.0,0,0,0,0,0
2609620025,23.194944,0.0,0.0,0.0,0.0,0,0,0,0,0
2609823932,23.316353,0.0,0.0,0.0,0.0,0,0,0,0,0
2610022859,23.34312,0.0,0.0,0.0,0.0,0,0,0,0,0
2610221735,23.31403,0.0,0.0,0.0,0.0,0,0,0,0,0
2610420668,23.174925,0.0,0.0,0.0,0.0,0,0,0,0,0
2610619643,23.245277,0.0,0.0,0.0,0.0,0,0,0,0,0
2610818648,23.25378,0.0,0.0,0.0,0.0,0,0,0,0,0
2611022472,23.192337,0.0,0.0,0.0,0.0,0,0,0,0,0
2611221469,23.17526,0.0,0.0,0.0,0.0,0,0,0,0,0
2611425321,23.221495,0.0,0.0,0.0,0.0,0,0,0,0,0
2611624351,23.268885,0.0,0.0,0.0,0.0,0,0,0,0,0
2611823382,23.36946,0.0,0.0,0.0,0.0,0,0,0,0,0
2612022343,23.408339,0.0,0.0,0.0,0.0,0,0,0,0,0
2612221341,23.410091,0.0,0.0,0.0,0.0,0,0,0,0,0
2612420353,23.392086,0.0,0.0,0.0,0.0,0,0,0,0,0
2612624192,23.368652,0.0,0.0,0.0,0.0,0,0,0,0,0
2612823148,23.309546,0.0,0.0,0.0,0.0,0,0,0,0,0
2613022157,23.395803,0.0,0.0,0.0,0.0,0,0,0,0,0
2613221150,23.53951,0.0,0.0,0.0,0.0,0,0,0,0,0
2613419599,23.578222,0.0,0.0,0.0,0.0,0,0,0,0,0
2613618438,23.715105,0.0,0.0,0.0,0.0,0,0,0,0,0
2613822359,23.729193,0.0,0.0,0.0,0.0,0,0,0,0,0
2614021290,23.74418,0.0,0.0,0.0,0.0,0,0,0,0,0
2614225170,23.691729,0.0,0.0,0.0,0.0,0,0,0,0,0
2614424135,23.549376,0.0,0.0,0.0,0.0,0,0,0,0,0
2614623170,23.468409,0.0,0.0,0.0,0.0,0,0,0,0,0
2614821971,23.303957,0.0,0.0,0.0,0.0,0,0,0,0,0
2615020922,23.179436,0.0,0.0,0.0,0.0,0,0,0,0,0
2615219850,23.08074,0.0,0.0,0.0,0.0,0,0,0,0,0
2615423856,22.991325,0.0,0.0,0.0,0.0,0,0,0,0,0
2615622664,23.021194,0.0,0.0,0.0,0.0,0,0,0,0,0
2615821690,23.061367,0.0,0.0,0.0,0.0,0,0,0,0,0
2616020610,23.328358,0.0,0.0,0.0,0.0,0,0,0,0,0
2616219484,23.472294,0.0,0.0,0.0,0.0,0,0,0,0,0
2616418468,23.614641,0.0,0.0,0.0,0.0,0,0,0,0,0
2616622384,23.679756,0.0,0.0,0.0,0.0,0,0,0,0,0
2616821282,23.655272,0.0,0.0,0.0,0.0,0,0,0,0,0
2617025198,23.58588,0.0,0.0,0.0,0.0,0,0,0,0,0
2617224087,23.521824,0.0,0.0,0.0,0.0,0,0,0,0,0
2617423014,23.615637,0.0,0.0,0.0,0.0,0,0,0,0,0
2617621957,23.561382,0.0,0.0,0.0,0.0,0,0,0,0,0
2617820866,23.607262,0.0,0.0,0.0,0.0,0,0,0,0,0
2618019894,23.668013,0.0,0.0,0.0,0.0,0,0,0,0,0
2618223726,23.580748,0.0,0.0,0.0,0.0,0,0,0,0,0
2618422714,23.56598,0.0,0.0,0.0,0.0,0,0,0,0,0
2618621597,23.654428,0.0,0.0,0.0,0.0,0,0,0,0,0
2618820581,23.734207,0.0,0.0,0.0,0.0,0,0,0,0,0
2619019464,23.774483,0.0,0.0,0.0,0.0,0,0,0,0,0
2619218370,23.897827,0.0,0.0,0.0,0.0,0,0,0,0,0
2619422269,23.97745,0.0,0.0,0.0,0.0,0,0,0,0,0
2619621219,23.94682,0.0,0.0,0.0,0.0,0,0,0,0,0
2619825110,23.99264,0.0,0.0,0.0,0.0,0,0,0,0,0
2620024023,23.970804,0.0,0.0,0.0,0.0,0,0,0,0,0
2620223033,23.895044,0.0,0.0,0.0,0.0,0,0,0,0,0
2620421904,23.91256,0.0,0.0,0.0,0.0,0,0,0,0,0
2620620888,23.84188,0.0,0.0,0.0,0.0,0,0,0,0,0
2620819774,23.845783,0.0,0.0,0.0,0.0,0,0,0,0,0
2621023671,23.76362,0.0,0.0,0.0,0.0,0,0,0,0,0
2621222646,23.765945,0.0,0.0,0.0,0.0,0,0,0,0,0
2621421567,23.751644,0.0,0.0,0.0,0.0,0,0,0,0,0
2621620512,23.707323,0.0,0.0,0.0,0.0,0,0,0,0,0
2621819529,23.852215,0.0,0.0,0.0,0.0,0,0,0,0,0
2622023341,24.018314,0.0,0.0,0.0,0.0,0,0,0,0,0
2622222335,24.11763,0.0,0.0,0.0,0.0,0,0,0,0,0
2622421300,24.142488,0.0,0.0,0.0,0.0,0,0,0,0,0
2622625222,24.17542,0.0,0.0,0.0,0.0,0,0,0,0,0
